reference version,updated version,reference model date,updated model date,delta date (days),incoming time,outgoing time,SMT solver,f-measure,precision,recall,reference model: number of states,reference model: number of transitions,updated model: number of states,updated model: number of transitions,output model: number of states,output model: number of transitions
0_9_8uTLS10,0_9_8zaTLS10,2012-03-12,2014-06-05,-815,0.050649404525756836,0.11340165138244629,cvc4,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,0_9_8zaTLS10,2012-03-12,2014-06-05,-815,0.03458404541015625,0.07948970794677734,msat,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,0_9_8zaTLS10,2012-03-12,2014-06-05,-815,0.024697065353393555,0.07799148559570312,yices,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,0_9_8zaTLS10,2012-03-12,2014-06-05,-815,0.02660679817199707,0.07716655731201172,z3,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,0_9_8zbTLS10,2012-03-12,2014-08-06,-877,0.04572272300720215,0.1019601821899414,cvc4,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8uTLS10,0_9_8zbTLS10,2012-03-12,2014-08-06,-877,0.03321337699890137,0.08422493934631348,msat,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8uTLS10,0_9_8zbTLS10,2012-03-12,2014-08-06,-877,0.020325422286987305,0.07137417793273926,yices,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8uTLS10,0_9_8zbTLS10,2012-03-12,2014-08-06,-877,0.025200605392456055,0.07730317115783691,z3,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8uTLS10,1_0_0pTLS10,2012-03-12,2015-01-08,-1032,0.04871869087219238,0.09027290344238281,cvc4,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8uTLS10,1_0_0pTLS10,2012-03-12,2015-01-08,-1032,0.029951095581054688,0.07552361488342285,msat,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8uTLS10,1_0_0pTLS10,2012-03-12,2015-01-08,-1032,0.020782470703125,0.07006335258483887,yices,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8uTLS10,1_0_0pTLS10,2012-03-12,2015-01-08,-1032,0.024426937103271484,0.074554443359375,z3,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8uTLS10,1_0_1dTLS11,2012-03-12,2013-02-04,-329,0.06092238426208496,0.10709071159362793,cvc4,0.8762541806020065,0.9097222222222222,0.8451612903225807,15,155,14,144,15,168
0_9_8uTLS10,1_0_1dTLS11,2012-03-12,2013-02-04,-329,0.036698102951049805,0.08241581916809082,msat,0.8762541806020065,0.9097222222222222,0.8451612903225807,15,155,14,144,15,168
0_9_8uTLS10,1_0_1dTLS11,2012-03-12,2013-02-04,-329,0.027200937271118164,0.08646631240844727,yices,0.8762541806020065,0.9097222222222222,0.8451612903225807,15,155,14,144,15,168
0_9_8uTLS10,1_0_1dTLS11,2012-03-12,2013-02-04,-329,0.03118300437927246,0.08798956871032715,z3,0.8762541806020065,0.9097222222222222,0.8451612903225807,15,155,14,144,15,168
0_9_8uTLS10,1_0_1kTLS10,2012-03-12,2015-01-08,-1032,0.04423332214355469,0.0965278148651123,cvc4,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8uTLS10,1_0_1kTLS10,2012-03-12,2015-01-08,-1032,0.030464887619018555,0.07716679573059082,msat,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8uTLS10,1_0_1kTLS10,2012-03-12,2015-01-08,-1032,0.020000934600830078,0.0651237964630127,yices,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8uTLS10,1_0_1kTLS10,2012-03-12,2015-01-08,-1032,0.02380537986755371,0.0701453685760498,z3,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8uTLS10,1_0_1TLS11,2012-03-12,2012-01-03,69,0.05505514144897461,0.10670161247253418,cvc4,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,1_0_1TLS11,2012-03-12,2012-01-03,69,0.035100460052490234,0.0808248519897461,msat,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,1_0_1TLS11,2012-03-12,2012-01-03,69,0.023389577865600586,0.07388758659362793,yices,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,1_0_1TLS11,2012-03-12,2012-01-03,69,0.02847003936767578,0.07699394226074219,z3,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8uTLS10,1_0_2mTLS10,2012-03-12,2017-11-02,-2061,0.03482246398925781,0.0937652587890625,cvc4,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8uTLS10,1_0_2mTLS10,2012-03-12,2017-11-02,-2061,0.029469728469848633,0.09566307067871094,msat,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8uTLS10,1_0_2mTLS10,2012-03-12,2017-11-02,-2061,0.02275872230529785,0.11096644401550293,yices,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8uTLS10,1_0_2mTLS10,2012-03-12,2017-11-02,-2061,0.017447471618652344,0.06506657600402832,z3,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8uTLS10,1_0_2TLS10,2012-03-12,2014-02-24,-714,0.04353737831115723,0.11794114112854004,cvc4,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8uTLS10,1_0_2TLS10,2012-03-12,2014-02-24,-714,0.03149247169494629,0.08746838569641113,msat,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8uTLS10,1_0_2TLS10,2012-03-12,2014-02-24,-714,0.020047664642333984,0.07126808166503906,yices,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8uTLS10,1_0_2TLS10,2012-03-12,2014-02-24,-714,0.0222320556640625,0.07552456855773926,z3,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8uTLS10,1_1_0TLS10,2012-03-12,2015-12-10,-1368,0.03745269775390625,0.08758354187011719,cvc4,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_0TLS10,2012-03-12,2015-12-10,-1368,0.022562503814697266,0.06737422943115234,msat,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_0TLS10,2012-03-12,2015-12-10,-1368,0.017093420028686523,0.06753206253051758,yices,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_0TLS10,2012-03-12,2015-12-10,-1368,0.022331953048706055,0.08160710334777832,z3,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_1TLS10,2012-03-12,2018-02-13,-2164,0.03603386878967285,0.085906982421875,cvc4,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_1TLS10,2012-03-12,2018-02-13,-2164,0.025241613388061523,0.07354021072387695,msat,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_1TLS10,2012-03-12,2018-02-13,-2164,0.0151824951171875,0.06250286102294922,yices,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8uTLS10,1_1_1TLS10,2012-03-12,2018-02-13,-2164,0.018459320068359375,0.06788396835327148,z3,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.05924558639526367,0.11026334762573242,cvc4,0.9870967741935484,0.9870967741935484,0.9870967741935484,15,155,15,155,15,157
0_9_8yTLS10,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.037894248962402344,0.0851128101348877,msat,0.9870967741935484,0.9870967741935484,0.9870967741935484,15,155,15,155,15,157
0_9_8yTLS10,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.024960041046142578,0.07266640663146973,yices,0.9870967741935484,0.9870967741935484,0.9870967741935484,15,155,15,155,15,157
0_9_8yTLS10,0_9_7eTLS10,2013-02-04,2004-10-25,3024,0.03009200096130371,0.08142805099487305,z3,0.9870967741935484,0.9870967741935484,0.9870967741935484,15,155,15,155,15,157
0_9_8yTLS10,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.05910015106201172,0.11793375015258789,cvc4,0.9290322580645162,0.9290322580645162,0.9290322580645162,15,155,15,155,15,166
0_9_8yTLS10,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.042043209075927734,0.09203243255615234,msat,0.9290322580645162,0.9290322580645162,0.9290322580645162,15,155,15,155,15,166
0_9_8yTLS10,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.02611541748046875,0.07659792900085449,yices,0.9290322580645162,0.9290322580645162,0.9290322580645162,15,155,15,155,15,166
0_9_8yTLS10,0_9_7TLS10,2013-02-04,2002-06-01,3901,0.032099008560180664,0.08621835708618164,z3,0.9290322580645162,0.9290322580645162,0.9290322580645162,15,155,15,155,15,166
0_9_8yTLS10,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.04384160041809082,0.09860730171203613,cvc4,0.8754208754208754,0.9154929577464789,0.8387096774193549,15,155,11,111,15,167
0_9_8yTLS10,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.028073787689208984,0.07617425918579102,msat,0.8754208754208754,0.9154929577464789,0.8387096774193549,15,155,11,111,15,167
0_9_8yTLS10,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.017943143844604492,0.06441736221313477,yices,0.8754208754208754,0.9154929577464789,0.8387096774193549,15,155,11,111,15,167
0_9_8yTLS10,0_9_8lTLS10,2013-02-04,2009-11-05,1187,0.02099609375,0.07057356834411621,z3,0.8754208754208754,0.9154929577464789,0.8387096774193549,15,155,11,111,15,167
0_9_8yTLS10,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.05176949501037598,0.11814308166503906,cvc4,0.9805194805194806,0.9869281045751634,0.9741935483870968,15,155,12,122,15,157
0_9_8yTLS10,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.04064059257507324,0.10086321830749512,msat,0.9805194805194806,0.9869281045751634,0.9741935483870968,15,155,12,122,15,157
0_9_8yTLS10,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.022322893142700195,0.07212638854980469,yices,0.9805194805194806,0.9869281045751634,0.9741935483870968,15,155,12,122,15,157
0_9_8yTLS10,0_9_8sTLS10,2013-02-04,2012-01-04,397,0.024128198623657227,0.07953453063964844,z3,0.9805194805194806,0.9869281045751634,0.9741935483870968,15,155,12,122,15,157
0_9_8yTLS10,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.05438232421875,0.10371828079223633,cvc4,0.9935483870967742,0.9935483870967742,0.9935483870967742,15,155,15,155,15,156
0_9_8yTLS10,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.03576040267944336,0.08187317848205566,msat,0.9935483870967742,0.9935483870967742,0.9935483870967742,15,155,15,155,15,156
0_9_8yTLS10,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.030791282653808594,0.08471083641052246,yices,0.9935483870967742,0.9935483870967742,0.9935483870967742,15,155,15,155,15,156
0_9_8yTLS10,0_9_8uTLS10,2013-02-04,2012-03-12,329,0.03550457954406738,0.09468817710876465,z3,0.9935483870967742,0.9935483870967742,0.9935483870967742,15,155,15,155,15,156
0_9_8yTLS10,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.06293296813964844,0.10891938209533691,cvc4,1.0,1.0,1.0,15,155,15,155,15,155
0_9_8yTLS10,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.041327714920043945,0.09110021591186523,msat,1.0,1.0,1.0,15,155,15,155,15,155
0_9_8yTLS10,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.024605274200439453,0.09170365333557129,yices,1.0,1.0,1.0,15,155,15,155,15,155
0_9_8yTLS10,0_9_8yTLS10,2013-02-04,2013-02-04,0,0.03208470344543457,0.08026504516601562,z3,1.0,1.0,1.0,15,155,15,155,15,155
0_9_8yTLS10,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.05154919624328613,0.10387110710144043,cvc4,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.034616947174072266,0.0844736099243164,msat,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.02449941635131836,0.07320427894592285,yices,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,0_9_8zaTLS10,2013-02-04,2014-06-05,-486,0.027782440185546875,0.07865309715270996,z3,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.04509449005126953,0.09539365768432617,cvc4,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8yTLS10,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.03036212921142578,0.07474303245544434,msat,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8yTLS10,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.024739742279052734,0.0680701732635498,yices,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8yTLS10,0_9_8zbTLS10,2013-02-04,2014-08-06,-548,0.023775100708007812,0.07234001159667969,z3,0.9121621621621622,0.9574468085106383,0.8709677419354839,15,155,12,122,15,161
0_9_8yTLS10,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.04537677764892578,0.09547114372253418,cvc4,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8yTLS10,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.029807329177856445,0.07456326484680176,msat,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8yTLS10,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.022188425064086914,0.06953740119934082,yices,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8yTLS10,1_0_0pTLS10,2013-02-04,2015-01-08,-703,0.02466416358947754,0.07465147972106934,z3,0.8986486486486487,0.9432624113475178,0.8580645161290322,15,155,12,122,15,163
0_9_8yTLS10,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.051929473876953125,0.10801339149475098,cvc4,0.882943143812709,0.9166666666666666,0.8516129032258064,15,155,14,144,15,167
0_9_8yTLS10,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.035481929779052734,0.08697128295898438,msat,0.882943143812709,0.9166666666666666,0.8516129032258064,15,155,14,144,15,167
0_9_8yTLS10,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.023504018783569336,0.07403302192687988,yices,0.882943143812709,0.9166666666666666,0.8516129032258064,15,155,14,144,15,167
0_9_8yTLS10,1_0_1dTLS11,2013-02-04,2013-02-04,0,0.03095865249633789,0.07639455795288086,z3,0.882943143812709,0.9166666666666666,0.8516129032258064,15,155,14,144,15,167
0_9_8yTLS10,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.04683828353881836,0.09723734855651855,cvc4,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8yTLS10,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.03167247772216797,0.08213543891906738,msat,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8yTLS10,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.0207517147064209,0.07729029655456543,yices,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8yTLS10,1_0_1kTLS10,2013-02-04,2015-01-08,-703,0.025208473205566406,0.07666969299316406,z3,0.8918918918918919,0.9361702127659575,0.8516129032258064,15,155,12,122,15,164
0_9_8yTLS10,1_0_1TLS11,2013-02-04,2012-01-03,398,0.053920745849609375,0.10922622680664062,cvc4,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,1_0_1TLS11,2013-02-04,2012-01-03,398,0.036087751388549805,0.0842134952545166,msat,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,1_0_1TLS11,2013-02-04,2012-01-03,398,0.023534536361694336,0.06993889808654785,yices,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,1_0_1TLS11,2013-02-04,2012-01-03,398,0.027124881744384766,0.07865309715270996,z3,0.9498327759197326,0.9861111111111112,0.9161290322580645,15,155,14,144,15,157
0_9_8yTLS10,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.03435850143432617,0.0875248908996582,cvc4,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8yTLS10,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.02614617347717285,0.08167004585266113,msat,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8yTLS10,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.015053749084472656,0.062200069427490234,yices,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8yTLS10,1_0_2mTLS10,2013-02-04,2017-11-02,-1732,0.018819570541381836,0.07144999504089355,z3,0.7680608365019012,0.9351851851851852,0.6516129032258065,15,155,9,89,15,162
0_9_8yTLS10,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.043634653091430664,0.0989847183227539,cvc4,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8yTLS10,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.032681941986083984,0.08423733711242676,msat,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8yTLS10,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.017655611038208008,0.0640420913696289,yices,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8yTLS10,1_0_2TLS10,2013-02-04,2014-02-24,-385,0.025469303131103516,0.08041834831237793,z3,0.863157894736842,0.9461538461538461,0.7935483870967742,15,155,11,111,15,162
0_9_8yTLS10,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.04745936393737793,0.14583992958068848,cvc4,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.025517702102661133,0.07630062103271484,msat,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.017082929611206055,0.06041407585144043,yices,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_0TLS10,2013-02-04,2015-12-10,-1039,0.023172855377197266,0.06870031356811523,z3,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.03671765327453613,0.08751773834228516,cvc4,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.02483344078063965,0.0716249942779541,msat,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.017247438430786133,0.06483769416809082,yices,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8yTLS10,1_1_1TLS10,2013-02-04,2018-02-13,-1835,0.018009424209594727,0.0667579174041748,z3,0.7300380228136882,0.8888888888888888,0.6193548387096774,15,155,9,89,16,167
0_9_8zaTLS10,0_9_7eTLS10,2014-06-05,2004-10-25,3510,0.05389404296875,0.1190500259399414,cvc4,0.94314381270903,0.9096774193548387,0.9791666666666666,14,144,15,155,15,158
0_9_8zaTLS10,0_9_7eTLS10,2014-06-05,2004-10-25,3510,0.03522849082946777,0.08360028266906738,msat,0.94314381270903,0.9096774193548387,0.9791666666666666,14,144,15,155,15,158
0_9_8zaTLS10,0_9_7eTLS10,2014-06-05,2004-10-25,3510,0.02395343780517578,0.07122802734375,yices,0.94314381270903,0.9096774193548387,0.9791666666666666,14,144,15,155,15,158
0_9_8zaTLS10,0_9_7eTLS10,2014-06-05,2004-10-25,3510,0.0285031795501709,0.07950520515441895,z3,0.94314381270903,0.9096774193548387,0.9791666666666666,14,144,15,155,15,158
0_9_8zaTLS10,0_9_7TLS10,2014-06-05,2002-06-01,4387,0.05278897285461426,0.10988426208496094,cvc4,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
0_9_8zaTLS10,0_9_7TLS10,2014-06-05,2002-06-01,4387,0.03827810287475586,0.0840451717376709,msat,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
0_9_8zaTLS10,0_9_7TLS10,2014-06-05,2002-06-01,4387,0.025800704956054688,0.07231950759887695,yices,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
0_9_8zaTLS10,0_9_7TLS10,2014-06-05,2002-06-01,4387,0.028017520904541016,0.07432198524475098,z3,0.882943143812709,0.8516129032258064,0.9166666666666666,14,144,15,155,15,167
0_9_8zaTLS10,0_9_8lTLS10,2014-06-05,2009-11-05,1673,0.03967905044555664,0.09347987174987793,cvc4,0.7898550724637681,0.8257575757575758,0.7569444444444444,14,144,11,111,15,167
0_9_8zaTLS10,0_9_8lTLS10,2014-06-05,2009-11-05,1673,0.02630138397216797,0.07526540756225586,msat,0.7898550724637681,0.8257575757575758,0.7569444444444444,14,144,11,111,15,167
0_9_8zaTLS10,0_9_8lTLS10,2014-06-05,2009-11-05,1673,0.01785898208618164,0.0652165412902832,yices,0.7898550724637681,0.8257575757575758,0.7569444444444444,14,144,11,111,15,167
0_9_8zaTLS10,0_9_8lTLS10,2014-06-05,2009-11-05,1673,0.020783424377441406,0.06966829299926758,z3,0.7898550724637681,0.8257575757575758,0.7569444444444444,14,144,11,111,15,167
0_9_8zaTLS10,0_9_8sTLS10,2014-06-05,2012-01-04,883,0.04369473457336426,0.09279084205627441,cvc4,0.9059233449477352,0.9090909090909091,0.9027777777777778,14,144,12,122,15,157
0_9_8zaTLS10,0_9_8sTLS10,2014-06-05,2012-01-04,883,0.0285947322845459,0.07569169998168945,msat,0.9059233449477352,0.9090909090909091,0.9027777777777778,14,144,12,122,15,157
0_9_8zaTLS10,0_9_8sTLS10,2014-06-05,2012-01-04,883,0.019002199172973633,0.06642794609069824,yices,0.9059233449477352,0.9090909090909091,0.9027777777777778,14,144,12,122,15,157
0_9_8zaTLS10,0_9_8sTLS10,2014-06-05,2012-01-04,883,0.022424936294555664,0.07307982444763184,z3,0.9059233449477352,0.9090909090909091,0.9027777777777778,14,144,12,122,15,157
0_9_8zaTLS10,0_9_8uTLS10,2014-06-05,2012-03-12,815,0.05657005310058594,0.10947608947753906,cvc4,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8uTLS10,2014-06-05,2012-03-12,815,0.03529787063598633,0.08413481712341309,msat,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8uTLS10,2014-06-05,2012-03-12,815,0.02347874641418457,0.07027006149291992,yices,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8uTLS10,2014-06-05,2012-03-12,815,0.027267932891845703,0.07916450500488281,z3,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8yTLS10,2014-06-05,2013-02-04,486,0.052431583404541016,0.10366463661193848,cvc4,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8yTLS10,2014-06-05,2013-02-04,486,0.037798166275024414,0.08434510231018066,msat,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8yTLS10,2014-06-05,2013-02-04,486,0.027075767517089844,0.0808558464050293,yices,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8yTLS10,2014-06-05,2013-02-04,486,0.028184890747070312,0.08126521110534668,z3,0.9498327759197326,0.9161290322580645,0.9861111111111112,14,144,15,155,15,157
0_9_8zaTLS10,0_9_8zaTLS10,2014-06-05,2014-06-05,0,0.050008535385131836,0.11048769950866699,cvc4,1.0,1.0,1.0,14,144,14,144,14,144
0_9_8zaTLS10,0_9_8zaTLS10,2014-06-05,2014-06-05,0,0.04267573356628418,0.10784220695495605,msat,1.0,1.0,1.0,14,144,14,144,14,144
0_9_8zaTLS10,0_9_8zaTLS10,2014-06-05,2014-06-05,0,0.023215770721435547,0.07185578346252441,yices,1.0,1.0,1.0,14,144,14,144,14,144
0_9_8zaTLS10,0_9_8zaTLS10,2014-06-05,2014-06-05,0,0.02747964859008789,0.07636237144470215,z3,1.0,1.0,1.0,14,144,14,144,14,144
0_9_8zaTLS10,0_9_8zbTLS10,2014-06-05,2014-08-06,-62,0.04519200325012207,0.10254883766174316,cvc4,0.9614035087719298,0.9716312056737588,0.9513888888888888,14,144,12,122,14,148
0_9_8zaTLS10,0_9_8zbTLS10,2014-06-05,2014-08-06,-62,0.03015732765197754,0.0773923397064209,msat,0.9614035087719298,0.9716312056737588,0.9513888888888888,14,144,12,122,14,148
0_9_8zaTLS10,0_9_8zbTLS10,2014-06-05,2014-08-06,-62,0.01900005340576172,0.0657052993774414,yices,0.9614035087719298,0.9716312056737588,0.9513888888888888,14,144,12,122,14,148
0_9_8zaTLS10,0_9_8zbTLS10,2014-06-05,2014-08-06,-62,0.02358531951904297,0.07243132591247559,z3,0.9614035087719298,0.9716312056737588,0.9513888888888888,14,144,12,122,14,148
0_9_8zaTLS10,1_0_0pTLS10,2014-06-05,2015-01-08,-217,0.047080039978027344,0.0909879207611084,cvc4,0.9473684210526315,0.9574468085106383,0.9375,14,144,12,122,14,150
0_9_8zaTLS10,1_0_0pTLS10,2014-06-05,2015-01-08,-217,0.02852010726928711,0.0764930248260498,msat,0.9473684210526315,0.9574468085106383,0.9375,14,144,12,122,14,150
0_9_8zaTLS10,1_0_0pTLS10,2014-06-05,2015-01-08,-217,0.020209550857543945,0.0691077709197998,yices,0.9473684210526315,0.9574468085106383,0.9375,14,144,12,122,14,150
0_9_8zaTLS10,1_0_0pTLS10,2014-06-05,2015-01-08,-217,0.023093461990356445,0.07208871841430664,z3,0.9473684210526315,0.9574468085106383,0.9375,14,144,12,122,14,150
0_9_8zaTLS10,1_0_1dTLS11,2014-06-05,2013-02-04,486,0.04922604560852051,0.10031509399414062,cvc4,0.8263888888888888,0.8263888888888888,0.8263888888888888,14,144,14,144,15,169
